id,run_id,game_time_seconds,round,enemy_type,damage_type,damage_amount,hp_before_hit,hp_after_hit
126c68e6-7343-4c50-8338-97810732f5c7,0f33c073-f218-41b5-af78-ee891110b44a,221,5,king,arrow,1.0,126.2873416,125.2873416
126f0ae8-c545-4194-8855-f4d35e6e0ea6,547c202d-b1b3-4c60-99a5-8ea4b22b788b,60,3,archer,arrow,1.0,69.0399999999918,68.0399999999918
12782c38-67a4-4cda-9c2a-a5b9c7a073e9,c2df6f2d-07f9-4a83-8136-fc23784b3bfd,128,5,king,arrow,1.0,60.5104975217007,59.5104975217007
1284d649-18ed-45af-811d-834e56184559,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,226,5,king,arrow,1.0,74.9278596222228,73.9278596222228
1284dd5b-9d00-484a-9f1a-8473dd1d30e0,caf16c51-3c9d-4af3-a29b-57ac07f87506,148,4,archer,arrow,1.0,74.9866666666674,73.9866666666674
12879ba5-b3ca-4fed-a78d-dfcbd29afb1f,0f33c073-f218-41b5-af78-ee891110b44a,297,5,king,arrow,1.0,137.5,136.5
1288ddc8-2029-4344-843a-27a64e8a7835,fd75850e-6df8-4c86-8241-884da7ee6142,240,5,king,arrow,1.0,38.7912821333346,37.7912821333346
12946a98-2bb0-4387-bef7-f7e7f6c246d2,3e3efb61-24e5-429d-852c-19f4e9fc411c,205,5,zombie,contact,1.0,48.2044943769841,47.2044943769841
129a404c-cacd-4287-b630-27de47f4c4d0,f5a67edd-38e5-474f-b534-8a441e3b4aa9,359,4,necromancer,following_projectile,1.0,82.4201703590919,81.4201703590919
12a19e73-78e9-45c4-82ac-20b687970a5c,af37841a-5da4-4b27-b085-5b56eaba9bf3,393,5,king,arrow,1.0,58.6636664000012,57.6636664000012
12a5b1cc-d493-4c58-9a79-27ed2e363a4a,525e6543-d63d-4785-b687-fc62572801c7,58,2,enemy,contact,1.0,13.3950000000001,12.3950000000001
12a5dc92-8609-4bfd-b9e9-5138f05199a8,55442d1a-09e9-40da-bd50-07067d06d202,84,2,archer,arrow,1.0,23.31,22.31
12aa7f6f-3949-4714-a331-a13101a925a0,5f346316-7b98-4fed-9d5e-0aace5ac2f77,347,5,king,arrow,1.0,99.1,98.1
12abb706-310a-4aec-bb30-763d8a73107b,47544f88-440c-4c4f-9eff-85ec5f081088,164,5,king,arrow,1.0,74.4357608333333,73.4357608333333
12aff6bc-9421-4f51-9268-d3b397c6f545,1004050c-e64e-441a-b2d5-113a08160a55,14,1,enemy,contact,1.0,47.0,46.0
12b0613d-e419-46a5-90b1-648986b1a32e,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,109,3,archer,arrow,1.0,63.0200000000002,62.0200000000002
12b6a0fb-26b8-49e6-a528-fa068c4d51aa,2303b01f-fa08-4f77-bc3a-7a0d5f6d678b,118,5,king,arrow,1.0,66.34615,65.34615
12b6b207-14e3-4b44-8806-d1dece38862c,866ae6ff-f11a-48a5-80c4-82cc30f73382,299,5,knight_attacker,contact,1.0,75.0,74.0
12ba1b73-6e75-4750-9062-b87d73245520,81897b06-fd81-4935-9f3e-1c168deb59e9,143,4,enemy,contact,1.0,34.1912260148194,33.1912260148194
12c0d948-c868-4926-8ed3-c9e197ff5774,7c364856-4292-498d-ab1a-e6d80a700e44,189,4,archer,arrow,1.0,50.0,49.0
12c14bf5-8b5f-4dc4-8a18-efe75d59336b,4548f910-9a55-4100-961c-f382f4bb860c,100,3,necromancer,following_projectile,1.0,81.919686666664,80.919686666664
12c2292b-26aa-4963-8843-67bb71e00732,7cbc6bac-31b7-4341-8e27-9e0e39ea6ad5,112,4,archer,arrow,1.0,122.959999999999,121.959999999999
12c28dc8-8a1c-423d-8afc-b7465196371b,dd46af74-5e44-481c-961c-44a1df094eb7,385,5,king,arrow,1.0,150.0,149.0
12c40efa-b623-4a38-b441-fc3a532e3af6,e509480d-9abc-448c-99a2-b370493a7de2,57,2,archer,arrow,1.0,29.0,28.0
12c52e60-dc3e-4997-ae08-426702f33e12,51e201a5-8671-4003-b7bf-2453a27f8181,230,5,zombie,contact,1.0,49.8643474055593,48.8643474055593
12cb8b2c-fffd-42b4-ac2d-1c3d16d99cc4,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,227,5,knight_attacker,contact,1.0,56.9100000000034,55.9100000000034
12cd21e4-b9c1-4b8b-98f0-c17843ac94cf,7546a5ef-7cb3-4608-8e5e-89703199492a,127,5,king,arrow,1.0,43.502674933334,42.502674933334
12d45654-c2e6-4e95-b6ea-5f6163d29f10,55442d1a-09e9-40da-bd50-07067d06d202,81,2,zombie,contact,1.0,29.3,28.3
12d62b85-0ef9-4324-9769-53e22dc367ab,92d8e45d-01ab-4c73-a57a-7ca89a92dea1,129,5,king,arrow,1.0,50.0,49.0
12dceb6f-184b-4487-997e-17188563b238,eec8103b-bda3-4b52-8ef4-9a1612e30394,120,5,king,arrow,1.0,117.616666666666,116.616666666666
12e36a0b-0d67-4830-8989-23c50b149390,7546a5ef-7cb3-4608-8e5e-89703199492a,118,5,archer,arrow,1.0,44.0574746000007,43.0574746000007
12e8afac-de18-4aa7-9543-109bc7a517c0,858e8d70-6151-46c8-ae86-08a6672d77f6,264,5,king,arrow,1.0,100.509598999998,99.5095989999982
12eba9d3-7620-43fb-8ce3-1f064c906c63,d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8,112,3,archer,arrow,1.0,55.8966666666603,54.8966666666603
12f34cbf-097c-49e2-a94e-2e025037a204,70148665-4c49-4e80-9e8d-bfddc9aaebd0,226,5,king,arrow,1.0,53.5827182196926,52.5827182196926
12f8cf3d-646b-4265-a885-c55550e68c1b,e772dbc8-d74c-4d97-9993-ee6e996bbf89,205,5,king,arrow,1.0,90.1883333333362,89.1883333333362
12fc91d2-5fe0-4899-84de-0a3508576e34,858e8d70-6151-46c8-ae86-08a6672d77f6,261,5,king,arrow,1.0,103.163818999999,102.163818999999
1300cf4b-a449-447c-bca8-05a9a23afdd3,b7927167-a7db-4e53-8ca9-c44109513a9c,200,4,enemy,contact,1.0,84.7751127787646,83.7751127787646
13140608-6a26-4720-9af1-66ca3b6b441d,8c8dc550-93e5-4ed0-b7de-35848833931a,183,5,king,arrow,1.0,75.0,74.0
131bfc83-fbd1-42f8-a72c-4fa2f7c88bc1,70148665-4c49-4e80-9e8d-bfddc9aaebd0,152,5,king,arrow,1.0,47.14568645,46.14568645
1325d0da-d689-48c0-b772-02258a477795,51e201a5-8671-4003-b7bf-2453a27f8181,187,5,knight_attacker,contact,1.0,70.976790288892,69.976790288892
132e9b3f-1123-4c1f-90ce-ee43ef67f214,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,53,2,enemy,contact,1.0,49.09,48.09
132ed98f-d437-4bd4-b197-a2f82e32682f,1a01298c-1951-4c77-a8ee-89a3dddad435,338,5,king,arrow,1.0,229.241456799997,228.241456799997
13401b54-efe7-44e7-b74b-23a1dafea7ba,f5a67edd-38e5-474f-b534-8a441e3b4aa9,206,4,necromancer,following_projectile,1.0,121.86,120.86
134acdab-4f11-4a27-8559-c35728fc00be,858e8d70-6151-46c8-ae86-08a6672d77f6,19,1,enemy,contact,1.0,47.0,46.0
134f50b4-7cb7-460f-bbb7-093dd36eb9ae,0c266f69-0927-4d71-b084-d2a9b2ea6880,242,5,king,arrow,1.0,45.7486768000011,44.7486768000011
13512ead-0caa-4e43-9157-7c82b9d1d13a,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,57,2,enemy,contact,1.0,49.2850000000001,48.2850000000001
1355d84d-c419-4bc7-83b7-2e513df493c1,bb33ae0e-0e76-43dc-8d46-8bc833341d89,203,4,necromancer,following_projectile,1.0,50.0,49.0
135d80d6-6f49-4ddd-97fa-d91e696d78bf,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,49,2,archer,arrow,1.0,49.0,48.0
136f2c84-a60e-42db-bfd4-9a956b5c1a61,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,58,2,archer,arrow,1.0,44.0,43.0
1371ce26-a362-49aa-b09e-a3dd4d5c5790,23740e2a-e875-442f-a84f-aba564335f30,338,5,king,arrow,1.0,73.3433333333332,72.3433333333332
1372a11a-38a2-4bec-aee3-20a87d756f28,39139dd7-19b0-4fa3-9fb3-94f2cdf42553,114,3,enemy,contact,1.0,73.0239168698412,72.0239168698412
13737b03-1f61-43c0-8925-8dc8d50e3542,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,229,5,king,arrow,1.0,99.8782975322716,98.8782975322716
137386d0-5b28-4ca4-bde0-3b2153932103,51e201a5-8671-4003-b7bf-2453a27f8181,314,5,archer,arrow,1.0,80.045895472233,79.045895472233
1377383c-9e1c-4601-95ed-24fc2c14a4c0,4548f910-9a55-4100-961c-f382f4bb860c,103,3,enemy,contact,1.0,80.5863533333298,79.5863533333298
137aa1cc-9346-4a7a-b452-1a7749932012,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,318,5,king,arrow,1.0,73.4419413333349,72.4419413333349
137c7d2e-8fe6-451d-bd08-e1a69801e33b,caf16c51-3c9d-4af3-a29b-57ac07f87506,21,1,enemy,contact,1.0,49.04,48.04
137e3ea8-6259-4efa-b634-b5fd546f1088,4eefb700-f3e5-46fc-b13e-88efb939c15b,271,5,knight_attacker,contact,1.0,47.5383333333278,46.5383333333278
137ef4fb-c0c0-4b31-b50d-1e690447d782,7c364856-4292-498d-ab1a-e6d80a700e44,311,5,king,arrow,1.0,100.0,99.0
137f062d-2191-487c-b5bb-b0845c17f0f8,4eefb700-f3e5-46fc-b13e-88efb939c15b,96,3,zombie,contact,1.0,49.2791666666663,48.2791666666663
1384f2e5-1885-4f65-b85b-ff5c64c5df4e,caf16c51-3c9d-4af3-a29b-57ac07f87506,153,4,archer,arrow,1.0,75.0,74.0
13894991-6bd8-451c-b2fe-32101e50d379,81897b06-fd81-4935-9f3e-1c168deb59e9,357,5,knight_attacker,contact,1.0,16.9789061672068,15.9789061672068
139380d6-7d27-4a9e-91e1-a56c179fce30,866ae6ff-f11a-48a5-80c4-82cc30f73382,398,5,king,arrow,1.0,56.9300000000025,55.9300000000025
1394c234-8dfa-4f1d-a422-252844ab1f94,6d6c8b0a-7f32-4120-864f-1757d438c8a5,15,1,enemy,contact,1.0,40.0,39.0
1396f961-d61e-44b1-8a0b-aec7db9968bc,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,168,5,necromancer,following_projectile,1.0,93.1600000000011,92.1600000000011
1399d163-079b-4313-8534-5729155ad1a9,b7c48a10-1c42-43c1-bc58-ece266868745,90,2,zombie,contact,1.0,69.04,68.04
139f3699-84dc-4fd7-8525-3b08641c8feb,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,180,5,zombie,contact,1.0,88.3533333333146,87.3533333333146
13aaa80e-d666-4e95-a1c9-69f8d6ed5093,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,408,5,knight_defender,contact,1.0,71.5579280000001,70.5579280000001
13aac171-760e-4c06-b1b1-9f0672ffc400,342b9a7e-5e72-4d0d-b90e-57947496b99e,343,5,knight_attacker,contact,1.0,75.0,74.0
13b503ce-aa55-4dde-8dd7-faea678e2ce0,858e8d70-6151-46c8-ae86-08a6672d77f6,265,5,king,arrow,1.0,98.1245563999982,97.1245563999982
13b80920-e202-4b52-801c-11da5e16fe11,caf16c51-3c9d-4af3-a29b-57ac07f87506,108,3,necromancer,following_projectile,1.0,75.0,74.0
13b9c33e-76ab-498c-a25b-49bc63d617c5,1004050c-e64e-441a-b2d5-113a08160a55,299,5,knight_attacker,contact,1.0,25.8059290000009,24.8059290000009
13bcf9d5-66b5-43a9-bf8d-f9fbebb5d113,7977afbe-8e55-42c2-93d8-26664e97cf4e,258,5,knight_attacker,contact,1.0,124.812499999996,123.812499999996
13ccce7f-84a8-442b-a870-bcf0f62706f7,dd46af74-5e44-481c-961c-44a1df094eb7,413,5,king,arrow,1.0,150.0,149.0
13cd59ac-d751-4341-b8d1-104cf5f5c2bc,9face13f-c901-4cc0-9f9a-dd9efc6d4887,145,4,enemy,contact,1.0,30.0324102999886,29.0324102999886
13dd1acd-1e24-4481-a884-2a4a1ae1a720,bb33ae0e-0e76-43dc-8d46-8bc833341d89,169,4,zombie,contact,1.0,50.0,49.0
13dea403-fd8a-481d-8199-eb2f3934deab,81897b06-fd81-4935-9f3e-1c168deb59e9,443,5,king,arrow,1.0,31.5546811259421,30.5546811259421
13e65e57-a3e1-4b6c-a24d-e0989c81078e,81897b06-fd81-4935-9f3e-1c168deb59e9,323,5,zombie,contact,1.0,23.4871364148243,22.4871364148243
13ea2ac5-67d1-41d6-8573-dfa312a55c12,e9ae714c-6ca4-414d-87d9-e968c35ebfe2,328,5,king,arrow,1.0,93.4544816277792,92.4544816277792
13f3ba69-b858-4220-ae9c-aa91a6d2c0eb,547c202d-b1b3-4c60-99a5-8ea4b22b788b,23,1,archer,arrow,1.0,47.5899999999986,46.5899999999986
13f58783-202a-4ccc-a8a5-431ad1afecea,1a01298c-1951-4c77-a8ee-89a3dddad435,289,5,king,arrow,1.0,244.65674693333,243.65674693333
14008f23-6c83-4da9-9d37-ff580e72b82f,4eefb700-f3e5-46fc-b13e-88efb939c15b,88,3,enemy,contact,1.0,49.845,48.845
1400fb6e-6fc2-42b6-998a-23da3ab39e9d,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,185,5,king,arrow,1.0,70.4083333333167,69.4083333333167
14085abb-742d-4762-9d78-c51131cb1bf2,39139dd7-19b0-4fa3-9fb3-94f2cdf42553,238,5,king,arrow,1.0,72.2035163,71.2035163
140ae0c3-c743-4f27-83b5-c7da0373ccb7,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,245,5,knight_defender,contact,1.0,54.0493363232387,53.0493363232387
140f5567-2d59-461e-923a-034c03405fe5,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,150,5,king,arrow,1.0,41.0831777666678,40.0831777666678
1413a5dc-7baf-4c0f-9aff-2b7b4302f35a,51e201a5-8671-4003-b7bf-2453a27f8181,437,5,king,arrow,1.0,86.4133803944454,85.4133803944454
142a5ea7-3848-428a-adcf-5a1f10bf2c2c,b7927167-a7db-4e53-8ca9-c44109513a9c,197,4,necromancer,following_projectile,1.0,84.155112778764,83.155112778764
142b4644-f3b1-466d-b029-deca400194a8,3e3efb61-24e5-429d-852c-19f4e9fc411c,98,4,archer,arrow,1.0,47.6023405666667,46.6023405666667
142b4f79-ac30-4d13-8096-6d08a4bde71e,c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e,205,5,king,arrow,1.0,50.0,49.0
1430e702-d172-41f4-9340-0ad1ad9a9e6c,51e201a5-8671-4003-b7bf-2453a27f8181,215,5,knight_defender,contact,1.0,44.4202697388952,43.4202697388952
14368c1c-68ca-424e-9ac0-2b86e22640b8,cebb591f-f29d-4a40-a655-6e05d5f87ad2,56,2,archer,arrow,1.0,42.8732253999972,41.8732253999972
14399c13-1fd5-47d2-9079-6be2612a7f82,6f93e1ac-02d4-4851-9145-f230dc3f0436,98,4,enemy,contact,1.0,40.6210836666639,39.6210836666639
143a7d3e-fb4c-478e-b2f1-9fa1dda12dcf,81897b06-fd81-4935-9f3e-1c168deb59e9,367,5,knight_attacker,contact,1.0,19.5583025672073,18.5583025672073
143d3fae-690a-43f0-a286-f3ed05dfad8a,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,242,5,king,arrow,1.0,109.796130944445,108.796130944445
14415ecc-e435-445f-9ad6-fa1d0c08e692,858e8d70-6151-46c8-ae86-08a6672d77f6,197,5,king,arrow,1.0,100.0,99.0
14424349-3274-48fd-8931-953d1989abae,e7a3224f-83fb-4c12-8455-7055cd163174,136,5,king,arrow,1.0,104.430054333333,103.430054333333
1446691c-34be-4e92-9ffa-2507c4fe5540,67c16107-bd12-4c96-ac7e-51da750aa2c3,310,5,king,arrow,1.0,214.883758081815,213.883758081815
144cd5ad-4226-459e-9b81-61fc7cf403e9,7977afbe-8e55-42c2-93d8-26664e97cf4e,335,5,knight_defender,contact,1.0,125.0,124.0
144e1e1e-10c5-4421-80f9-3785ec195866,e9ae714c-6ca4-414d-87d9-e968c35ebfe2,189,4,archer,arrow,1.0,74.2378472222222,73.2378472222222
14544898-09eb-41e9-b355-0745eec82b99,af37841a-5da4-4b27-b085-5b56eaba9bf3,299,5,king,arrow,1.0,36.0378974000087,35.0378974000087
1459dcfc-5aa7-44a2-b114-e3efc4dc4d0c,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,287,5,archer,arrow,1.0,34.1376015232398,33.1376015232398
145f0c34-930c-4434-95eb-447c7f544868,2104ffd8-6435-4041-9c45-5c1f205b0976,39,2,enemy,contact,1.0,74.1599999999999,73.1599999999999
14623e94-70be-4aca-b61c-9a548f43480f,1a01298c-1951-4c77-a8ee-89a3dddad435,328,5,king,arrow,1.0,254.779919466665,253.779919466665
1462918d-0463-45ec-bdbe-4beb8e16cdaa,6f93e1ac-02d4-4851-9145-f230dc3f0436,250,5,king,arrow,1.0,37.0651864000009,36.0651864000009
14663ef7-fba4-4107-bd06-0ca23259704f,af37841a-5da4-4b27-b085-5b56eaba9bf3,293,5,zombie,contact,1.0,53.0047049000092,52.0047049000092
1476ec10-8f6e-44d9-bfaa-b36fe55575a2,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,78,3,necromancer,following_projectile,1.0,70.0,69.0
147a1304-e1e8-42c3-8b4f-01f4ea0c8157,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,179,5,archer,contact,1.0,100.359166666648,99.3591666666476
148179c3-3b8f-4ae3-8378-2859581f4033,32d9bf5b-89d1-4916-895e-c95307c39b07,162,5,king,arrow,1.0,28.7675708222219,27.7675708222219
1482e999-eb2a-4081-acef-33e68f307a8a,caf16c51-3c9d-4af3-a29b-57ac07f87506,299,5,king,arrow,1.0,75.0,74.0
148bbb37-686b-481f-98dc-61f93765f8fc,39139dd7-19b0-4fa3-9fb3-94f2cdf42553,25,1,archer,arrow,1.0,49.1177140888889,48.1177140888889
1495287a-ce70-4b7c-a3ee-5f5c31665264,eb6ae233-5b63-4bfa-b563-5d9dab5e9da8,271,5,knight_defender,contact,1.0,150.0,149.0
1496dd42-c1c8-4ef7-853b-112cf22db67a,2303b01f-fa08-4f77-bc3a-7a0d5f6d678b,79,4,archer,arrow,1.0,73.0,72.0
149c4c36-04da-4a5b-b2d4-87997e36514d,1032cea7-f187-49e0-9ef5-dab0008fd52b,495,5,king,arrow,1.0,31.1003871166651,30.1003871166651
14afd749-98af-4fbd-93e8-8153280dd217,3b58d74b-cc08-487e-9868-de651ad91a67,179,5,knight_defender,contact,1.0,49.4499999999999,48.4499999999999
14b09cbf-e11a-4827-bdfd-ead6d7abc919,3e3efb61-24e5-429d-852c-19f4e9fc411c,301,5,king,arrow,1.0,95.8759320833306,94.8759320833306
14b0ecff-89e1-4cc0-a383-3d5a2b930bdf,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,184,5,king,arrow,1.0,79.1891666666497,78.1891666666497
14b447b6-d0cf-43eb-a767-09d68b9b2db0,1032cea7-f187-49e0-9ef5-dab0008fd52b,509,5,zombie,contact,1.0,36.0567465499969,35.0567465499969
14b58be8-2f1b-4ecb-b20e-267dfe98337c,9face13f-c901-4cc0-9f9a-dd9efc6d4887,103,3,necromancer,following_projectile,1.0,33.7099102999885,32.7099102999885
14bd7004-ab34-47f9-9340-70cb696c27e3,7546a5ef-7cb3-4608-8e5e-89703199492a,132,5,knight_attacker,contact,1.0,39.5519525444451,38.5519525444451
14bf5855-3e0f-46d1-a122-e23f0c81d5b1,81897b06-fd81-4935-9f3e-1c168deb59e9,198,5,knight_attacker,contact,1.0,48.5194967259358,47.5194967259358
14ceb890-7b8a-4fa9-ad0c-dd5e1a6e4e56,342b9a7e-5e72-4d0d-b90e-57947496b99e,170,4,necromancer,following_projectile,1.0,62.1318447181805,61.1318447181805
14d22cd6-dc57-4a47-9927-92d51d503187,858e8d70-6151-46c8-ae86-08a6672d77f6,251,5,king,arrow,1.0,109.788818999999,108.788818999999
14d9a85c-e104-4837-95ee-fdcac8c79868,f5a67edd-38e5-474f-b534-8a441e3b4aa9,298,4,enemy,contact,1.0,74.5122063651498,73.5122063651498
14dcdd42-4057-41e8-a9c5-a7f87247ffcf,0c266f69-0927-4d71-b084-d2a9b2ea6880,209,5,king,arrow,1.0,49.4387744,48.4387744
14e1204b-1559-428e-b793-e28cef17686d,f5a67edd-38e5-474f-b534-8a441e3b4aa9,652,5,king,arrow,1.0,15.5685898272558,14.5685898272558
14e521c6-1d92-4360-98e4-9746971148ea,87f2ad84-6a6c-45fd-8769-fbb8127db460,41,1,archer,arrow,1.0,23.0,22.0
14e57d17-fda8-4e97-b0f2-6da32b5f6406,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,142,5,king,arrow,1.0,49.5250000000001,48.5250000000001
14e65974-71bc-4447-aa30-93ce98147ef2,34d0417c-4143-4fc0-a37a-6017fdc07b44,110,2,archer,arrow,1.0,50.0,49.0
14e6ec36-7675-4a77-870d-25d51ecf0a9c,9587088e-2b70-400c-959b-ed89dcdcc02a,108,5,king,arrow,1.0,127.06,126.06
14eb2f76-0742-4ab2-812c-d7542a892119,858e8d70-6151-46c8-ae86-08a6672d77f6,255,5,king,arrow,1.0,107.753818999999,106.753818999999
14f6eeed-84ba-4447-b700-8ed511969c4e,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,235,5,king,arrow,1.0,86.4880945232383,85.4880945232383
14f8c6df-cf65-4f27-8769-d44bdb461baf,eca21d22-361e-4144-ac20-b2387c331e66,170,5,king,arrow,1.0,118.491785868002,117.491785868002
14ff16ba-e7a1-4c4b-903f-4b10a14bda1d,bb33ae0e-0e76-43dc-8d46-8bc833341d89,345,5,necromancer,following_projectile,1.0,50.0,49.0
1509ac2d-af32-4828-ba7b-0cff4cc23547,51e201a5-8671-4003-b7bf-2453a27f8181,122,4,necromancer,following_projectile,1.0,100.0,99.0
150c7af3-9425-4b27-b2f6-ff1629f1d4a7,e5f697dc-6c6a-44a9-b2d4-33a751744ed0,119,4,archer,arrow,1.0,150.0,149.0
1516d697-8ee4-43f9-b516-12371010338d,b7c48a10-1c42-43c1-bc58-ece266868745,92,2,necromancer,following_projectile,1.0,68.2800000000001,67.2800000000001
1524c4e2-e2f8-492c-b830-334161b4f3fc,8e67c14b-098a-4790-8301-ab832419230f,15,1,archer,arrow,1.0,49.0,48.0
1529fd24-6024-4a3d-927b-8faf24c681b8,0c5e03c1-121d-4c92-affb-7ee2298844f7,30,1,archer,arrow,1.0,42.0,41.0
153aa463-fa47-422d-9456-3fe621358e1b,9587088e-2b70-400c-959b-ed89dcdcc02a,113,5,king,arrow,1.0,83.6199999999999,82.6199999999999
153c95f8-a879-4089-aa8d-9d8bd1f328b6,dd46af74-5e44-481c-961c-44a1df094eb7,19,1,archer,arrow,1.0,48.0,47.0
153f5427-ffef-4d68-bc5a-aabda75a6c45,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,219,5,king,arrow,1.0,74.280222206346,73.280222206346
15423703-96e9-407c-8f97-2d5f1d549ae5,342b9a7e-5e72-4d0d-b90e-57947496b99e,44,2,enemy,contact,1.0,50.0,49.0
15486eb6-ef08-4843-9ce1-ce575b1186a8,0f33c073-f218-41b5-af78-ee891110b44a,220,5,king,arrow,1.0,131.8536708,130.8536708
154bd95e-ea06-4c4a-9742-a629ae72a48f,6f93e1ac-02d4-4851-9145-f230dc3f0436,324,5,king,arrow,1.0,30.8908891636407,29.8908891636407
15522985-a765-4995-94ad-9df2e98c9a3b,e7a3224f-83fb-4c12-8455-7055cd163174,210,5,king,arrow,1.0,43.0066341925919,42.0066341925919
1553ea04-f168-4a40-9a80-7ff266d81a8a,6d6c8b0a-7f32-4120-864f-1757d438c8a5,78,2,zombie,contact,1.0,39.35,38.35
15568b33-9526-4468-b1b4-0a0a1756805a,7c364856-4292-498d-ab1a-e6d80a700e44,360,5,king,arrow,1.0,94.4235695055569,93.4235695055569
155b79ea-2a95-43e6-99bd-d934d09f2056,b7927167-a7db-4e53-8ca9-c44109513a9c,81,2,archer,arrow,1.0,63.3234119000013,62.3234119000013
155c4e4a-1fee-43f8-8394-bb596e3bd851,fd75850e-6df8-4c86-8241-884da7ee6142,314,5,king,arrow,1.0,62.1850710222251,61.1850710222251
155ca402-8751-4680-828b-7089888e36d4,6f93e1ac-02d4-4851-9145-f230dc3f0436,325,5,king,arrow,1.0,29.7308891636407,28.7308891636407
155e6774-5bb6-4be9-921e-cf3d4f689089,81897b06-fd81-4935-9f3e-1c168deb59e9,418,5,king,arrow,1.0,31.4858822116547,30.4858822116547
155fe341-ce36-458b-a024-e9ca5722ea7f,7c364856-4292-498d-ab1a-e6d80a700e44,213,4,archer,arrow,1.0,49.3274822277778,48.3274822277778
1560e00c-32a7-41bf-90c1-7b9cc5e2eecb,613255d8-47d3-42be-8925-4e006c72eb2f,185,5,king,arrow,1.0,149.75,148.75
1561e1b3-3c72-440a-b6ce-ce2adf34dd91,3e3efb61-24e5-429d-852c-19f4e9fc411c,97,4,archer,arrow,1.0,50.0,49.0
15624b9c-7d2c-492a-b14e-c7657eb27ef8,3e3efb61-24e5-429d-852c-19f4e9fc411c,98,4,archer,arrow,1.0,48.5472096666667,47.5472096666667
1563a34c-2fb9-4c36-b618-4fa631172873,9face13f-c901-4cc0-9f9a-dd9efc6d4887,312,5,king,arrow,1.0,71.1467602999969,70.1467602999969
1570f104-7dab-40e1-bcf7-d34698bff969,0c266f69-0927-4d71-b084-d2a9b2ea6880,167,5,archer,arrow,1.0,49.5566666666667,48.5566666666667
157c9e79-6912-4755-974e-cf1ceaef0012,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,54,3,archer,arrow,1.0,71.6904641333311,70.6904641333311
15817b02-8fae-4062-9820-b31e31ad4ab4,70148665-4c49-4e80-9e8d-bfddc9aaebd0,227,5,king,arrow,1.0,47.4344236196924,46.4344236196924
15869762-52be-4d54-b7d2-f3b15c3e041b,70148665-4c49-4e80-9e8d-bfddc9aaebd0,227,5,king,arrow,1.0,50.1990839696925,49.1990839696925
15965607-c178-46db-b746-7d8e199eb895,1a01298c-1951-4c77-a8ee-89a3dddad435,16,1,enemy,contact,1.0,45.0,44.0
15975af6-706e-428e-a7a5-d89d2efe77bb,fd75850e-6df8-4c86-8241-884da7ee6142,296,5,knight_defender,contact,1.0,61.5383128000018,60.5383128000018
15a3089f-6c7c-4628-8aa1-6877ae59917c,4548f910-9a55-4100-961c-f382f4bb860c,186,5,king,arrow,1.0,87.9375000000004,86.9375000000004
15ab21f6-81d9-4733-bc22-2db6fa0898d6,51e201a5-8671-4003-b7bf-2453a27f8181,205,5,knight_attacker,contact,1.0,69.3062970722295,68.3062970722295
15acc181-8f3d-48e8-bda5-8283f6b28393,cf52f8cf-aaac-444a-9853-d4fbc5494dd9,25,1,enemy,contact,1.0,33.0,32.0
15ad4669-48a3-476b-a662-bd9be2181b83,b7c48a10-1c42-43c1-bc58-ece266868745,338,5,king,arrow,1.0,225.0,224.0
15ae06ee-d677-40ae-972a-8c092d6ae598,91b87802-8707-470d-9d00-064479a4a5b8,94,2,necromancer,following_projectile,1.0,50.0,49.0
15b067e2-cb15-4f28-bba4-107b6d8e9934,cf52f8cf-aaac-444a-9853-d4fbc5494dd9,66,2,archer,arrow,1.0,16.0,15.0
15b2d645-5850-4bfb-a123-e7f9651ecfcd,9face13f-c901-4cc0-9f9a-dd9efc6d4887,294,5,king,arrow,1.0,86.9372006999961,85.9372006999961
15c91e78-a870-4353-a01c-5c83b1516a72,1032cea7-f187-49e0-9ef5-dab0008fd52b,491,5,knight_attacker,contact,1.0,41.7904906833319,40.7904906833319
